HolderAddress,Balance,Airdrop
0xcf86ae600f959614d6d6c5e159d707d756a37d76,1.11584385,0.011158439
0x6bbd313101be73f0dcb5c2c662fbc5f15dcbd08c,1.114740468,0.011147405
0xd3e5fcb93022bc15940b11d6017d4622d428bdf6,1.113678647,0.011136786
0x716417ce7b2bdc2521f60be4bf2d670e050bb58a,1.109354738,0.011093547
0x747b4b188c726a75589e47f20926d58d5d9779b9,1.108844193,0.011088442
0xf882d3a679fef512e3e5aac2e1ac26a20b30403d,1.101402161,0.011014022
0xb141c7699816fd0f04a3673cabfb9acce5e2336e,1.101374942,0.011013749
0xcb1bbd4a2f5cbdc93e92750f90f458b0d5dce331,1.1,0.011
0x5c09f5f717af971050faab6738da6613f2a4add6,1.0999989,0.010999989
0x48e48d148f3f71f7bd5260f4683a161a4b935a70,1.092817438,0.010928174
0x38df8b1a67f6ef7cd20a362d99498db05b04d470,1.092637859,0.010926379
0x6269b7d4b7f0458c01a4f77493734bc5457a1339,1.090750961,0.01090751
0x6c5014f1fc6c190e2bdee494e20585ab7535bba2,1.089,0.01089
0xad0f4280d7d73e88919f24d3bb6167cb6b27f914,1.089,0.01089
0x5c1310a6ec33d4025d2d3157bc3843c3c9b06a09,1.089,0.01089
0x573b0c585dfee38aa475f76e12311faae09452ec,1.089,0.01089
0xb225ec12c07f0046cc5ff416a4dc1dd52e0bb70f,1.089,0.01089
0x9dd75051991eecf9c2f17ce8ac42fdd656e691ca,1.089,0.01089
0x42c96413f9e022f03da41946c8ffd8356cd19e69,1.085370911,0.010853709
0xa41ff5966e4054b95803d82117ac21d0b8c14c3d,1.082522357,0.010825224
0xf5115043cd02a8185a5ad13dc835e72c5abdda13,1.077825542,0.010778255
0xee9b594f422394e0659815b7ae8de656014bc09a,1.075980394,0.010759804
0xcbcf01a54ea970dc1cd0f2606dd6ac8556726a71,1.07315399,0.01073154
0x9f8e3f253044d30322a735dfbfd2efbfae681a0d,1.072562942,0.010725629
0x40bb490ee9cdfd9c7fcefa2d36e60d3002945424,1.071910433,0.010719104
0x3252cfc90cf335f7d0b7f8f8f6c126dafd60a0e6,1.068539872,0.010685399
0x17f3bb9632173413415a633f0229d61e26921dc3,1.067231379,0.010672314
0xfbc19c7745882b5875dfc33c72457806acce1acd,1.064198753,0.010641988
0xcab549a46558217fbad1b79544df7fcf4e1d6bf6,1.063704,0.01063704
0x06a704803f73550e6211a9a3ffc9242e810fceb7,1.063564588,0.010635646
0x50b4954b15fb493a9dd4cf9b27e1921bbeb9b297,1.0581615,0.010581615
0x714950d958139827f30bc6bab0468da6ee29ce2a,1.056883125,0.010568831
0x5fcb1102f0ece819ff0a55888e8a9396748a90b5,1.056705969,0.01056706
0x070eed5107f9a8ee5f84c12fe2256a2801c4f3cd,1.05519398,0.01055194
0x2c67eecb41a6f2e8468cc068912b94e8044ec164,1.052497318,0.010524973
0x9f9a1c4d71cbcf3d05b719a25325e141b6b4b6c9,1.050287645,0.010502876
0xcd352fd30963931c51c726b889feb56564cdb5d4,1.0494,0.010494
0xa526bebed87f019941630e010caa3c183cafb8b5,1.046404781,0.010464048
0x13588043875d7c04649b6991803e7f6fce0737a8,1.046035815,0.010460358
0x3ce71cab621250d691fa2c55a932b893876226f2,1.0395,0.010395
0xc416e738ca1635c6c16c8eed7a5cd1f549a87857,1.0395,0.010395
0x7c72fd7cfeb5d85f2548f408ec4eb420b1cf55b6,1.033946306,0.010339463
0xfc22181f302b04d679eded90db760b7932528e35,1.031291557,0.010312916
0xbdeee0697c94381d5913c6bf4c150e468509d9cb,1.030640997,0.01030641
0x2086c5e0f6a4c7e3bc20d1f20a4cf8bdc78f2815,1.0259469,0.010259469
0xb13bfee1b0dac797aaab8f354f6d4ef287ef5a7e,1.021900162,0.010219002
0x70547fed7ef9744eafe68d75b58ff8242897095c,1.02,0.0102
0x590cd6563bd44a5addca45d04f3a75b897bc91de,1.019814515,0.010198145
0x0df154eeb0f1dfac28082be2b1e4b03d88ba2239,1.018062481,0.010180625
0x1f59345352b4e643768a0c0c0610c7784bfabf46,1.015585956,0.01015586
0xa4a6f542392b01b13864a1617b47371a6e573703,1.01488982,0.010148898
0x4a1ace6ff6a790cddf809cecfdd37da69fc83d73,1.014559571,0.010145596
0x786aac7693a190bcbe4a7bad30cbed3f7cc9ed64,1.014308211,0.010143082
0xee3f25b2fb7b17a8648a762b545ee7d8cb496602,1.014246484,0.010142465
0xd862ffe9756c224207ac90d5472677365c619117,1.013636085,0.010136361
0x255c24b866b04677cd3fef7b1390fd3f3defacd7,1.00414773,0.010041477
0xc50b1db1522f41d86c8141552a71f64a47ae078d,1.00089,0.0100089
0x80e4003ada425e35efa3250db63199b129348804,1.000553125,0.010005531
0x8ad64fc9c707a400a9b98cc66c627512bb87813c,1.000005894,0.010000059
0xf98c16c16a554c0e1ac12765788f3b8a81444f44,1.000004827,0.010000048
0xd07706c770202c5ed4aec84089c9c624b69a4e8b,1.000000243,0.010000002
0x695907d8da004683ffd48dc331ccdc30f20f0619,1,0.01
0x93d895e8880f83bd1d8757583ea62fe83a23488d,1,0.01
0x79c5464dded647192b8fb0645b4410cbb82cdef2,1,0.01
0xf27a019ff17ed61ee08041d85a7ebc4e19352797,1,0.01
0x5273d997e1c09fb43b9a79b81fec1f7c9ece0a27,1,0.01
0x98e737eabb5081be99d2a75255e9e8739eb6707f,1,0.01
0xdc5961fc79d5998d3fba904ac82c0f266065ab13,0.9999,0.009999
0xa9689b3feda5ac97d59b01b48f59eeac211a0935,0.997330569,0.009973306
0x46ec5032d95cbe040d0a28ba00fb045851a2938e,0.9960489,0.009960489
0x7b5b81f095e3d77be0c4335ea8af0b7cb7ddc007,0.992533411,0.009925334
0x80a42d523488c9f6630afe1a7c14398407bc4fb8,0.99,0.0099
0x601ad7e0f15b4e2c5e5f3295468aecf4953296e1,0.99,0.0099
0x815a27228ba63494375e4d3314f9e77d9f927735,0.99,0.0099
0xc7c2895919bac305f0102411df39f7ba5c3eabed,0.99,0.0099
0x705037c8f440ba0b07db283cddd4861743cdcc02,0.99,0.0099
0x5742e361a34a2889b135b8fcc9c4ef3e2c7a99f4,0.99,0.0099
0x2ff356bb74eb0e22a50b1d25150af6cdc32ed43f,0.99,0.0099
0xa90df3d0837e8a2ead5d9486605a21b7b33d3dc3,0.99,0.0099
0x9ad776feb30c187d94a77e5bf360483a3fe72f76,0.99,0.0099
0x64b6a9d707ec61120a26862fdb6326cd5f5c189b,0.99,0.0099
0x752042a9e3f3a669773353177f3e6b6c5e1847fa,0.99,0.0099
0xa8956e733fe36270417cf6ed4e0c2dd53c5abeb0,0.99,0.0099
0x499a8d37d3fd48ac89e61ba788881020053d675b,0.99,0.0099
0x4725877a7a9c92aadefc251f002e878f2af834db,0.99,0.0099
0xc5f8bb4f8be738c8a074c8305b28de30426cf657,0.99,0.0099
0xed1e451040e86fe7c8352d06f02d1a7958417310,0.99,0.0099
0xc673c2e4742ffdb0086440a33a6ea7986186c831,0.99,0.0099
0xc0b0402b6667468824d3697fe4fdbb27ff44ea19,0.99,0.0099
0x6d3cf70a0991905324fd480be5db3acabba29ff6,0.99,0.0099
0x35f9327c853b1b87771a484c2b1a2ff177e5ee45,0.99,0.0099
0x69b385118e94284dd416767cd6d0c80f172674b6,0.99,0.0099
0xb8443102f21ab35d7bdf52d3678e8693d08951bc,0.99,0.0099
0x409a5dd4cff0da7ac367f077382166fe76f01f90,0.99,0.0099
0x0da76cbaeff1d40871d18498a6f26e5aa96961e9,0.99,0.0099
0x1d5f63f5645c5190f28f14669b14240791ee2500,0.99,0.0099
0xf5e133f3465c477ed3a3d8d25db3a709c1cbbfc2,0.99,0.0099
0xba919905313020faf763d5c0f4c0a34b5c7e07e6,0.99,0.0099
0x499493bf55a24eed7eb99bbfc9ac6ae2c602eb68,0.99,0.0099
0xf84750ae307d6692daf2c9819dc8b2016f2889a3,0.988637592,0.009886376
0xbe55f724404967d3b1c0b0c5e5c48bc4483793b8,0.986465388,0.009864654
0xaaa7a10a8ee237ea61e8ac46c50a8db8bcc1baaa,0.9801,0.009801
0xb562f61a8619d09d8afa85b4862c449280fc8c28,0.977315308,0.009773153
0x67f518e70f3ccb47d887ea2cf32645c24c55c9df,0.970545625,0.009705456
0xf4409ecadabd46ef0132b125ba97c20caedfb3d3,0.970299,0.00970299
0x847963800625dff5164bc6e779c465c981f3cc74,0.967929792,0.009679298
0x9fa76599d92c46b09719edf02724c0540e781724,0.938989406,0.009389894
0x460d5d50aecce1851c9660dc49cb2ba92c3a243c,0.897670306,0.008976703
0xfa88a7039d448d8f9ca6c6a276c85f394a619b56,0.896005402,0.008960054
0xb248321beb49c199bb0bcbbf1b8f2e9caae3c927,0.895151238,0.008951512
0x1fb2be697c312346e91356e6d87888fd94ca4e55,0.886674733,0.008866747
0xbe8b38439359d61ba8631db1a1a567662b346032,0.8808525,0.008808525
0x59e68d828ebfccbca51a8223f6a69ccba03b250f,0.8613,0.008613
0xc324f339df336007a4c46f7969cec7f0d685023a,0.8514,0.008514
0x4c435c096cd892eb042631bfe76f4a56ca61fcbe,0.844531482,0.008445315
0xc11130d7bdb223e86bcfa2d83357a759d916f378,0.838190058,0.008381901
0xd8a5a335bcb884055284292120bd217418910516,0.83492937,0.008349294
0x907934f86e9a021fc6fb38feaf031f32e7937fb3,0.834267574,0.008342676
0x0252dc0aadd3651f64f89f080e29945384ae5bfb,0.830105692,0.008301057
0x4d8be1375391a059808ed492823e14a512e82e7a,0.824564917,0.008245649
0x10c7a36202bdb6f9c325b4c6381da0f71fd4018a,0.822471485,0.008224715
0x61913cd5a26adffbcad65824be7940f9652d9959,0.8118,0.008118
0x3d59b45ba75b0d059860836a2c435cc21ce4868d,0.808951339,0.008089513
0xe0583e847a0150b9bc2bcb7129224424af17196d,0.778028308,0.007780283
0xd9110d3fb65fe91f06439179531fec09187caeac,0.769757997,0.00769758
0x102d66cb408b5544b4f9f2db300d521638ca83e6,0.766846798,0.007668468
0xbda97518aa131e032d96d7498b32af93be9ad7bb,0.765631835,0.007656318
0x9e114d71c0c57d3e709d630d7cd378264ed8b2a9,0.763013839,0.007630138
0xedd849f59fa81d611038a6a476e475e3872c9112,0.748891697,0.007488917
0x3bf9dd8c539e0d9ee89292d0fda40352d86d3da7,0.746980654,0.007469807
0xad254790e8981bfb0943c574120e731305ce4473,0.740422899,0.007404229
0x8afd093358d3b0ded7c989c7efc6b69b04f34f8b,0.739152117,0.007391521
0xb6b9d31a2f27a633b4b4349120872a28db626e8c,0.733070431,0.007330704
0x5e26bdb54f89a36fe3c73c8f2c728feacd061743,0.733014294,0.007330143
0x341bac9ca98695933810ca798080b0643f398717,0.7318341,0.007318341
0xaa51ec7e1ec87ae7c2683f6b099f772091221c8d,0.724603718,0.007246037
0xfdc4e2e8d94c6fa4822d9df4f9a0b56e295dd08d,0.718004774,0.007180048
0xd7164374eec9e35d960b58ad1a9f935ec14e63c9,0.7128,0.007128
0xb829c78e5625b88055283b14e430a578410fcafa,0.7128,0.007128
0x22bd93cac6017c1a28ac8a9e66b22424f42b6f25,0.703728205,0.007037282
0xef791072adad25ed54315303d40f2f036e51c70e,0.694060574,0.006940606
0xa9418f35c00f06b8170848c4dd186b89504c1ded,0.689556467,0.006895565
0xa3c36bde9c14c26d4091a6827302b1b01ed3ce09,0.68473555,0.006847356
0xefe916b367ec2a13e94e4efc89e270f27930e293,0.682549039,0.00682549
0xda2fc52dd87db497df545d23ab58be0a299615e4,0.679120124,0.006791201
0x699b015320088f450668f2ff1ad4faa3d88fb6e4,0.674289,0.00674289
0xdae74e64aadb44a65274e9bdfce184f5f509d60f,0.673997097,0.006739971
0x512b3bc265e3aa6e57febef17b98d59748da5c29,0.672057965,0.00672058
0xb7c5871b05f0e23c0425d70299722dd40e9c5ea8,0.669653715,0.006696537
0x0887c6e1cb1333b0c5cdf2ca8542df883f54b93c,0.663594645,0.006635946
0x459fd982597a53dc0bf43aec8f6b5111437403e4,0.662475766,0.006624758
0x8f787b49bc0f275e5219a81fa3d016f6c0a9203f,0.650012151,0.006500122
0x5e65b26bfe463202ae8f5a39a58f1e3a87758a08,0.648044676,0.006480447
0x0e125ed7f59773cb2074af9c63930e6953204a33,0.64480292,0.006448029
0x57f76f489ba903c54d812b6ce9b0e7dc9bf15789,0.63666999,0.0063667
0x25d37cc9f819f7056b639d589845043e7668e645,0.628311977,0.00628312
0x963022c23f2dd2596895df6aa5bc8db0587755c1,0.616854212,0.006168542
0x484430a9292915d6e4ad9dc88499239c64fdd8f6,0.615857679,0.006158577
0x08c7ceaf76e2601125c189c11b0342eca44f1e6d,0.613029817,0.006130298
0x912fe1e53e9dd52a9e40d3968770a055777bd949,0.612188281,0.006121883
0xcad48830dc250e547b2d80c6585cfcbd7c597a70,0.608848175,0.006088482
0xd0ac5bae20d988423df42771e94a483234e0ade8,0.606973873,0.006069739
0xf48e1153e39e7564b1b74037ca30e903e509ac85,0.594507155,0.005945072
0xdd71e1a44560f3c7ab5d16152b21ca37138e14cc,0.594216182,0.005942162
0x3e6b17232fd39a47a9fc0cecc2814e6d89be8202,0.594,0.00594
0xfe0512d21a51259a664709cc5b1c6b07cf88d79c,0.585244502,0.005852445
0x7e355ae13a74d5a409c8056aaaca80034793c184,0.57930939,0.005793094
0x313e162ab5a3f04e3ed7fecc8096c0844ab64a77,0.574398,0.00574398
0xcae81c47cc946e42d3a9d9f30d674d40b3d44e0b,0.572520026,0.0057252
0x1a83ba708dab4f62986a78ae4c7db332167b9974,0.564701448,0.005647014
0x77d56005448f07eb4bf654e884fbfa1b08779ead,0.563305688,0.005633057
0xd4b58041a4414c288840a7070850ed1b7ef591fc,0.557080743,0.005570807
0xe91f102820856a4fa10ba68f1387a4896520cfc9,0.556813259,0.005568133
0x935ff98504a7e1e2876428b473c609a20fb187a0,0.544621367,0.005446214
0xf082fcc1daefd941f41d9a0c828afe15c4aa5f68,0.54033554,0.005403355
0xdba5977723377d54762ce5d4408df1dfec5bb0d3,0.539567723,0.005395677
0x1c1de60ea13dbe5df2431a4bab8ca493ca07e30b,0.52864838,0.005286484
0x1813694c4b34d9cd66428b308c8e7d136c48e219,0.525554315,0.005255543
0x5fbfe3a5771d2a4eb1e4573a8e744f23cb9ee109,0.525110678,0.005251107
0x96c4351ed58a0a965cab299963f58d572821fb4c,0.521504213,0.005215042
0xc7433c4a3c6d827a3d64422b25d0f9993df37336,0.520064236,0.005200642
0x8c9abb2514f0fc95610733a0c4eb23194fe05206,0.519735397,0.005197354
0xb3cb58a30ea7382f954ee2773ab8db0c2b59df25,0.51948159,0.005194816
0x18406176fde6d54df0eef92c449c6f76d82b4cb4,0.517000911,0.005170009
0x717a54bb10b3a521cba342cd5bab2fb1b693645b,0.51678,0.0051678
0x34f7052533b113854ed450c9d1c0dd2d0d8693dc,0.508780748,0.005087807
0x182a859ac5906be593a585870e7c4fc38fd5ad5a,0.506134877,0.005061349
0xe3c347cea95b7bfdb921074bdb39b8571f905f6d,0.5049,0.005049
0x7dd05c222cc3a3cb9f23ce0a68ce1e96e23c5447,0.504,0.00504
0x2d59312338e03eae1b9b116c461561edc6e6148d,0.5,0.005
0x54a590e1e9c6fc7a31765a8413ff4ae233b671d0,0.499337164,0.004993372
0xbc7b1cb9f93a2a7a8e1abb79ad3151b6ad10b9ec,0.495497074,0.004954971
0xda805df618933f827dc7e8736864639005fba3a2,0.495,0.00495
0x163632d4f086bb0b216c467fb2d6387d3a0119bd,0.495,0.00495
0xab7a22430130b94782f03424724ca4c6c416a526,0.495,0.00495
0x3def142a536fa3f098966aad685b8e3c83fdfd40,0.495,0.00495
0xf6bc8d04bf505645980e36c572b0b5abc2ced5af,0.49,0.0049
0x92618a8847a95a174b6c175cadae3ef9e17aaa9b,0.49,0.0049
0x58515ec04984edc0a231c5f1bbdb4b8868acb1fd,0.49,0.0049
0xaa7e670e39413d54f39f1cb5de422966ddc5713d,0.488934569,0.004889346
0x551e2e107ddcf12964460b79d658694f1a780026,0.485595,0.00485595
0x343b0055e64be27c3f9b1dced811a86261523daf,0.479495748,0.004794957
0x53c467338491e7ac270e2baf0c330268c239a8d6,0.473538716,0.004735387
0xea15fa1417bbce10e19114e68b443b16d663be11,0.472802653,0.004728027
0x732a94d93b38502249a3ba808020ad2d28384e16,0.463961109,0.004639611
0x9b1fb88e77c1f3dbc36d3d4338b7a46b0b441639,0.462801539,0.004628015
0xdf37de13b6419e46e12609774d184811c9f97b8e,0.453088056,0.004530881
0x7e8ad602d2a5379b935e1fa59d59caaa150dcc5b,0.453060281,0.004530603
0x8e5152a6c5d7b614dcc9e8c003c64a7222b11fe7,0.450120201,0.004501202
0xb09b3e3ea96588c19ee672dda83dc852ffde0d23,0.446756188,0.004467562
0x7d1f40b9ae2a63f731a14b9a9e65afa5b3a69fed,0.446648183,0.004466482
0x400136025f0e89edf5b9c13ca032a4b6864d29e0,0.419474638,0.004194746
0x2a95f144edc7989ad142f81a63f1138bcf0d6f19,0.41679,0.0041679
0x4819cc03214f7350f331187e6cc9ac41165307b3,0.416422548,0.004164225
0xf3038d6b2935945d36410982aad00fb7138fd94a,0.413693404,0.004136934
0x2d5f15e1685c179ff0d28e90af1ea800131658b5,0.413245659,0.004132457
0x0fde0835bbff785376d9a7b319d2ee90b9b1339d,0.4044645,0.004044645
0xe8a045756a22f072455665901ea5c8a1d66e559a,0.401058307,0.004010583
0x56a3abe8b7a4525d0f6530a5be261c41852e69d6,0.398768408,0.003987684
0x5761e6a790e8f9d58f88d0bbdc3f279d993c7eb6,0.396,0.00396
0x295095281a74dd1da7bcf301f488f10132b5009d,0.396,0.00396
0xa49175c9ce687829092deed5c01f76eb87b8d761,0.396,0.00396
0x35d0aca87a81cd7a018f177f065b2dd1c16f6994,0.395881715,0.003958817
0xb40ea6470e1a520df9ec536707fe0d52f9ae7054,0.389073912,0.003890739
0x8f8cef01830635a1464a1974fee02fae402c9c1f,0.38508775,0.003850877
0xb350064830b320ab2ef118eb0cc67a9ceaa0ca28,0.381730164,0.003817302
0x7af768e180eea8be0c034ffb1ad92258de24c7cc,0.371901733,0.003719017
0x66529e565eb6d368a5399f8f8d09b803c47f03bf,0.362806253,0.003628063
0xb3dd1c3aa512afefc5851291b5b5f7048c2d6d3e,0.360133992,0.00360134
0x63f89f01ec5e3fb64a3f55573f06323aa1627286,0.358434894,0.003584349
0x25e8cb18d0c0c49d80fddf9f3806d537e40f3fcf,0.346550394,0.003465504
0x97f35672938f0a3d74590eee40c3b0b80955c8d4,0.341614017,0.00341614
0xefc4f453ebf0957e890663b6b257ca40365e6d56,0.340967707,0.003409677
0x37a662bfef7f4f930eae5be3ddf597ffb9b034a3,0.336404206,0.003364042
0x2005434c67c686ed3213bd71cfb5508389bf315d,0.329665087,0.003296651
0x27813a7998bca4182fcaadee31fdd654d9714a51,0.328893076,0.003288931
0x5f290bfd0c347ac04def563fb3452fc9156987ef,0.318958606,0.003189586
0x98f0bdf4aaee6291b3d4a260747a12199258c378,0.318747609,0.003187476
0xf3a019d2f83d311bcda86e380fbb36041ecfff64,0.312485181,0.003124852
0xbf35e47f1ae4199c2e8ad177e632dd038a790104,0.310672098,0.003106721
0x37d8db04d96a6dd74434dc2a7b80a6a35d5ad27b,0.306330778,0.003063308
0xe8447286b6497676583e73f6a5d221cadf811c16,0.30304913,0.003030491
0x56cd89bb211630d7facac21e77099bdec4d50fd3,0.302145468,0.003021455
0xd7fa0ea80f006dfcec4a21bf0ff23b626e6a0c59,0.300187508,0.003001875
0xf0a213de38d47d2c0001a26f69b1ccdb4db15010,0.3,0.003
0xc4a0a86e8fa7a288963856a37c75772aea7e4185,0.3,0.003
0xb5d937b95ae0c6089cef0c760f0bad04295d9abc,0.297122789,0.002971228
0xc101f056eead8c1b0dae80ea1a51d2c507355f28,0.297,0.00297
0x8b6acf296759e8f78d1ede6ad50d6544939c877b,0.297,0.00297
0x5319132ac579b1f3d210acdc0aa01d101275749f,0.297,0.00297
0x91eecb2fd9e577c8bdbfdf4076e52818d621efb4,0.29106,0.0029106
0x5df1803ab8190263e7543d73dabeb72edeb7f704,0.290953266,0.002909533
0x6a68efe5eff6ad2fbad5cefee3faeaa29f63e424,0.28936287,0.002893629
0x836903cebb72c56f0d5c4e2c054f1fd98ab8c339,0.2871,0.002871
0xeab11df6c35aafd0ed07e15706cce6c65f8921e7,0.286114079,0.002861141
0xf61345e3986a22d4c458a389e26f2b2fac984367,0.282480321,0.002824803
0xbbecf8e95631664504379d2abe25bc8b9262b956,0.278921451,0.002789215
0xad9d9b75a0e43bc5b5e23c1640af8dafc383af1f,0.278812131,0.002788121
0x0ee58a01448a59d2170619ce50f48f9818b104aa,0.276064771,0.002760648
0xcd64d38252744b562db2adcb4799e41dfb3cca52,0.275359229,0.002753592
0x9d99bea95e260803e0c557b6300d18d8e6f67f0f,0.273354038,0.00273354
0x6d96254e563907d0b73a5cbaadeea761a20cd8cb,0.271677769,0.002716778
0xfbe6e857ec985a61f467fbf28fde9d6913bd1112,0.269818951,0.00269819
0xdfbcb2396b9968693008dbb1edd24220c3f9da78,0.269246782,0.002692468
0x2b0cdf89aa2aa445b75b00172be574fccf330dc5,0.267914006,0.00267914
0x00d967ce85bf1e70a31e909f66177cba4459d748,0.266753389,0.002667534
0xa4b6b3b02419114ef6bdf62c9a29292aa87f7722,0.263998695,0.002639987
0x9cb925f54c2f255c86c2244a448b3891f91b9261,0.256448709,0.002564487
0xf63cfd429608008d57748b3eaf59d1ce2005e1f9,0.256427223,0.002564272
0x0f9e112b3d3fb5de386d8f01a6107c6a77dc57aa,0.255216362,0.002552164
0x2b1e6988fe2ac4df58ad7812b7df3a337b1dd739,0.2527,0.002527
0x40bae11f6d8c05199cdb7b663cfad2c4f596e4c9,0.252632026,0.00252632
0x98c51ac9936557355b2f98e85bd5e642ce3d9bae,0.250991804,0.002509918
0x6103a201499ec57099a76466b485f08724318e69,0.247508101,0.002475081
0xe89a13f5f9fa2cd7aaa351c5a2d6fc742277d991,0.2475,0.002475
0x83795e4cc9b8ebd2f316e281c5a21319cc94b13a,0.2475,0.002475
0x8557a07620bc9641d8d5ebfdc7ff877700c3ec24,0.2475,0.002475
0x82f483f322eab752b7d820ffac04660d916ab4ba,0.2475,0.002475
0xdcce5fcd243260e7e9f1b5e9eaece5f19aff0666,0.2475,0.002475
0x5d5256401ff57d0b52746d909933ecc668934c7a,0.245751754,0.002457518
0x1edc668237870513f7e790539b2ba62a8b0cf957,0.244799215,0.002447992
0x7a8ec42e9c49814547dee06bc7c4a86679a4fd87,0.242774942,0.002427749
0x375ec66978cf5c09ea5e5f8e2670fb9c1a4539c7,0.241392636,0.002413926
0x3c1dbef83a1684745cdf6f581a4bf0ae4c2565d8,0.240214719,0.002402147
0xec6079b59cb0cf7f251bef461cbd3346615a2994,0.238375896,0.002383759
0xc6d23a1d32ba0e420984ca740ec6603b63de3e1f,0.2370258,0.002370258
0x637dfe7d26dc97d82cd20c8ffe727bfd22d5cd70,0.234346051,0.002343461
0x121a4d0517126103b290612103e6d9a0d9ccaff4,0.231239249,0.002312392
0xfd24d61327d5fc0eb951b48a7f21eb5ece3f0fc1,0.23086899,0.00230869
0xab45c15187f509f01e760a4de28167fa6aea6f98,0.23,0.0023
0x9bb8e76b2cbf5bfdd39189775ed20cfcae99ac08,0.2277,0.002277
0x783730a2c765848994c892d9e02521d4616a2388,0.221594608,0.002215946
0x7598faa5569f2da86a80ade01e547230891bf8de,0.221569835,0.002215698
0xc658908f4dc81ab66e8d0abe13da1b060e50519a,0.220312866,0.002203129
0xecd72a1a810d3e67bc7d6267f261e8af5ccc1a63,0.220227498,0.002202275
0x89c4759609c3e70fc966a5d342580baadb87b739,0.2151763,0.002151763
0xcc33e93a9d3a27a540ef6cb1d2f2e03bf809bc92,0.21263319,0.002126332
0x410a62ac871f854a755e63ca49c806e001ac1677,0.210338616,0.002103386
0x47e58754f99e2206219f3f11f6c83482f0ba70d1,0.207433853,0.002074339
0xdd300659838e385cd213bdbea89858f72c7e287c,0.206927345,0.002069273
0xda3204dab9693fb09e03307898772d44133bb067,0.201148612,0.002011486
0x16297a852c5d0da4b19544562d7660d86bb4f744,0.2,0.002
0xcfe9c06bad21bcd7e135dadb3dee5776d968afb2,0.2,0.002
0xce8addb251dcf108f9a428a6699d8b80bb659db4,0.199466888,0.001994669
0xf710c9cebced00dbf0464afe4dab68aa8f32256d,0.198,0.00198
0x1d4489a106ec26eea97616bbba0fc32f9ff3cc04,0.198,0.00198
0x2530471ef27e394a38346960356077966dc811f8,0.198,0.00198
0x6dd51ee7f56ee6ad988860c31185bdcebca1e138,0.198,0.00198
0x73969b659b77c6f73daf88d6a1115be4b826f956,0.198,0.00198
0xc7a9391d74710afa41f93aac4f3fa1865ac29a3b,0.196141743,0.001961417
0x2f09324bd06c814e14015adc2efee7df940cd83e,0.19356562,0.001935656
0x9aac3b5e884b940680d1e07f40f99790ff902acf,0.19165806,0.001916581
0x376443b80ce05d4a86a8549aec65dcdb5c5d7dc3,0.191389531,0.001913895
0x303736c8a3f2e74a77811d87d80ea0007d25bbb2,0.19008,0.0019008
0x02ffbb7b4273b190d45a87cae5a85f4becd4c60a,0.189734315,0.001897343
0xa7e4068a4ffbe1c95e9985c1672efbea68cbfccc,0.183963518,0.001839635
0x881039b0b00996f7a320d8bab2bd740290abbd76,0.18013,0.0018013
0xf9bd604edadfccf4aaa8a17f22611101433fbb98,0.177235995,0.00177236
0x4f5ebe03fb661c495b2713d1c19ae149292d3f97,0.1750716,0.001750716
0x6e7d3755c3ea4c55d0fbef30892a59b1212a4507,0.172826778,0.001728268
0xa6c9da5638fa434e1fd0e4dc19b1a5eaf7f526d8,0.168599354,0.001685994
0x84cd4e2bb8c247bc99fe4310dcf7cf038a64e4fc,0.1683,0.001683
0xf28853c1fb9378eafb032780124b6fa999715e0e,0.167834496,0.001678345
0xd4502a9580843dbe4519f47215ed443d53a899a6,0.167343296,0.001673433
0xc0be32aedc1056c74f56eef3b612247c423955fb,0.166943375,0.001669434
0x89cc3580c44dac1c5ca9d435fea5b7a12f091df0,0.159210675,0.001592107
0x6e929647b70db97e9326ea4297ec821175158bd5,0.158344975,0.00158345
0x42eca4ee0ad4fa484190dfbec6c01d254d9a77e9,0.157091431,0.001570914
0x2d975287fd26497afa9589546c032a7cab1b3d1d,0.155769582,0.001557696
0x487c16573e6a99669bb63276eb65d0ae7a982b19,0.153894221,0.001538942
0x170e9cbe0f28997ab898290b87c39440a7c25a4f,0.153600305,0.001536003
0xd19a548eeb71ab587bbdc134747ff005876fd764,0.152993475,0.001529935
0x2de5fa887eda7cc1ed49d383eb5f1a078954b62d,0.151404952,0.00151405
0x4388aabf659ba92bba42add03639822085cc5823,0.150681882,0.001506819
0xe1b910773b9943b051fa35f232c376812dfa9c73,0.150638826,0.001506388
0x1fad92e2b732b25e34af61869061ef3f9a0be82a,0.14883588,0.001488359
0xa6a98a09f53a074926242009e90290013a44b7a4,0.1485,0.001485
0x45a3a0abf6c4205844e5cd93957f45c0608625aa,0.1485,0.001485
0x131fabdb162cabb51808d333858985a665947469,0.148293981,0.00148294
0xbe1e79c0e253fe1bb0ef9717ae6d87567d76f65e,0.143193018,0.00143193
0xd45bd6819dfeb436acd82c031fb7161d13ae3a96,0.139001829,0.001390018
0xbeb3ca902ac2783d7dab6c8c117ff66e086b5eb9,0.137504104,0.001375041
0x1981f4a0e1f0f7e3880352b1b10219e12d4a3a94,0.135757413,0.001357574
0x402755a24abcfb7d0945a8ef51b3210e67aa0859,0.13396977,0.001339698
0xe973649945619e753650687257912950df7c666d,0.132984841,0.001329848
0xbab6698e77a6c98fa678ef26c06fa0d39991c457,0.132416558,0.001324166
